HR,RA,DEC,RA_flt,DEC_flt,Vmag,B_V
3098,07 57 16.2,+01 07 37,119.31750000000001,1.1269444444444445,6.35,0.5
3099,07 56 22.8,-30 17 07,119.095,-30.28527777777778,6.33,1.66
3100,07 55 00.5,-52 34 59,118.75208333333333,-52.58305555555556,6.38,-0.01
3101,07 55 46.5,-43 50 42,118.94375,-43.845,6.02,-0.11
3102,07 56 51.5,-22 52 48,119.21458333333334,-22.88,4.2,0.72
3103,07 58 05.8,+07 12 49,119.52416666666667,7.213611111111112,6.41,-0.04
3104,07 58 31.5,+16 31 07,119.63125000000001,16.51861111111111,5.99,1.47
3105,07 54 53.2,-57 18 11,118.72166666666668,-57.30305555555555,5.63,1.3
3106,08 01 20.7,+59 02 51,120.33625000000002,59.0475,5.77,0.39
3107,07 56 24.3,-40 44 11,119.10125000000001,-40.73638888888889,6.78,-0.18
3108,08 16 53.8,+84 03 28,124.22416666666666,84.05777777777777,6.49,0.03
3109,08 01 42.4,+60 19 28,120.42666666666669,60.324444444444445,6.01,0.14
3110,07 58 20.6,+02 13 29,119.58583333333334,2.2247222222222223,5.29,0.92
3111,07 56 57.9,-42 24 22,119.24125000000001,-42.40611111111111,6.09,1.36
3112,08 02 30.8,+63 05 25,120.62833333333332,63.09027777777778,6.4,0.59
3113,07 57 40.1,-30 20 05,119.41708333333334,-30.334722222222222,4.79,0.15
3114,07 56 57.9,-43 30 01,119.24125000000001,-43.500277777777775,5.35,-0.18
3115,07 59 35.1,+13 14 32,119.89625000000001,13.242222222222221,6.02,1.32
3116,07 57 18.4,-44 06 35,119.32666666666667,-44.109722222222224,5.09,-0.17
3117,07 56 46.7,-52 58 56,119.19458333333334,-52.98222222222223,3.47,-0.18
3118,07 57 20.0,-47 53 25,119.33333333333334,-47.890277777777776,6.22,-0.1
3119,08 02 35.8,+57 16 25,120.64916666666667,57.27361111111111,6.49,0.62
3120,07 56 18.6,-60 31 35,119.0775,-60.52638888888889,5.74,1.55
3121,07 57 51.8,-45 34 40,119.46583333333334,-45.57777777777778,5.17,1.27
3122,07 59 44.1,-03 40 47,119.93375,-3.679722222222222,4.93,1.21
3123,07 59 05.7,-23 18 38,119.77375,-23.310555555555556,5.11,1.12
3124,08 00 55.9,+25 23 34,120.23291666666665,25.392777777777777,5.83,1.02
3125,08 00 48.0,+19 48 58,120.2,19.816111111111113,6.25,1.11
3126,07 56 50.7,-59 07 35,119.21125,-59.12638888888889,6.25,2.08
3127,08 01 00.7,+23 34 59,120.25291666666668,23.583055555555557,6.34,
3128,08 00 47.3,+17 18 31,120.19708333333334,17.308611111111112,5.55,1.32
3129,07 58 14.4,-49 14 42,119.56,-49.245,4.41,-0.17
3130,08 01 55.1,+35 24 47,120.47958333333334,35.41305555555555,6.34,1.56
3131,07 59 52.0,-18 23 57,119.96666666666667,-18.399166666666666,4.61,0.08
3132,08 01 43.8,+25 05 23,120.43250000000002,25.08972222222222,6.31,0.01
3133,07 58 21.4,-51 26 55,119.58916666666667,-51.448611111111106,6.44,0.25
3134,08 01 30.3,+16 27 19,120.37625000000003,16.455277777777777,5.99,-0.02
3135,08 00 44.1,-02 52 54,120.18375,-2.881666666666667,6.51,-0.07
3136,08 01 13.8,+04 52 47,120.3075,4.879722222222223,5.65,0.0
3137,07 59 01.8,-45 12 58,119.7575,-45.21611111111111,5.99,-0.14
3138,07 57 46.9,-60 18 12,119.44541666666666,-60.30333333333333,5.6,0.57
3139,07 57 12.5,-63 17 49,119.30208333333334,-63.29694444444444,6.14,-0.1
3140,07 59 28.4,-39 17 50,119.86833333333334,-39.29722222222222,5.24,0.39
3141,08 01 13.3,-01 23 33,120.30541666666669,-1.3925,4.68,1.49
3142,07 59 12.3,-49 58 36,119.80125,-49.97666666666667,6.32,
3143,07 59 13.4,-49 58 25,119.80583333333334,-49.97361111111111,6.34,
3144,08 01 50.7,+08 54 50,120.46125000000002,8.91388888888889,6.22,0.57
3145,08 02 15.9,+02 20 04,120.56624999999998,2.3344444444444448,4.39,1.25
3146,08 00 19.6,-45 27 25,120.08166666666666,-45.456944444444446,6.61,1.27
3147,07 58 50.5,-60 49 28,119.71041666666667,-60.824444444444445,5.81,-0.09
3148,08 00 14.9,-48 58 53,120.06208333333333,-48.981388888888894,6.02,0.04
3149,08 03 31.1,+27 47 39,120.87958333333334,27.79416666666667,4.94,1.12
3150,08 02 26.0,-06 20 14,120.60833333333332,-6.337222222222222,6.33,0.62
3151,08 00 28.9,-48 52 17,120.12041666666667,-48.87138888888889,6.12,-0.11
3152,07 59 40.2,-60 12 27,119.9175,-60.2075,6.33,-0.06
3153,07 59 37.6,-60 35 13,119.90666666666667,-60.58694444444445,5.17,1.74
3154,08 01 37.4,-37 17 01,120.40583333333333,-37.28361111111111,5.95,0.14
3155,08 02 06.2,-37 03 02,120.52583333333332,-37.050555555555555,6.34,1.62
3156,08 00 49.9,-54 09 05,120.20791666666668,-54.15138888888889,5.87,-0.14
3157,08 01 22.9,-54 30 54,120.34541666666668,-54.515,6.1,-0.04
3158,08 04 45.2,+18 50 32,121.18833333333333,18.842222222222222,6.15,-0.05
3159,08 00 20.0,-63 34 03,120.08333333333334,-63.5675,4.82,-0.17
3160,08 03 04.1,-32 27 50,120.76708333333335,-32.46388888888889,5.82,1.22
3161,08 01 31.5,-55 27 18,120.38125,-55.455000000000005,6.28,-0.15
3162,08 02 44.8,-41 18 36,120.68666666666667,-41.309999999999995,5.52,-0.15
3163,08 05 04.5,+13 07 05,121.26875000000001,13.118055555555555,5.12,0.01
3164,08 05 37.0,+27 31 47,121.40416666666668,27.529722222222222,6.21,0.01
3165,08 03 35.1,-40 00 12,120.89625000000001,-40.00333333333333,2.25,-0.26
3166,08 03 29.5,-42 56 55,120.8729166666667,-42.948611111111106,6.29,1.01
3167,08 07 09.9,+43 15 37,121.79125000000002,43.26027777777778,6.26,-0.02
3168,08 04 41.5,-19 43 41,121.17291666666665,-19.728055555555553,6.13,-0.16
3169,08 06 18.4,+22 38 08,121.57666666666665,22.635555555555555,5.99,1.66
3170,08 04 16.2,-32 40 30,121.0675,-32.675,5.31,1.91
3171,07 59 16.1,-73 14 41,119.81708333333334,-73.24472222222222,6.34,0.14
3172,08 05 49.6,-00 34 25,121.45666666666668,-0.5736111111111111,6.41,1.05
3173,08 08 27.4,+51 30 24,122.11416666666665,51.50666666666667,4.84,0.05
3174,08 06 27.5,-09 14 42,121.61458333333334,-9.245,6.23,-0.07
3175,08 10 03.8,+58 14 53,122.51583333333333,58.24805555555556,5.93,1.39
3176,08 07 45.8,+21 34 54,121.94083333333336,21.581666666666667,5.3,0.63
3177,08 05 44.9,-33 34 09,121.43708333333333,-33.56916666666667,6.14,1.11
3178,08 04 42.4,-50 35 26,121.17666666666668,-50.59055555555556,5.95,1.21
3179,08 05 20.4,-46 58 44,121.33500000000001,-46.97888888888889,6.19,-0.15
3180,08 05 04.0,-53 06 29,121.26666666666668,-53.10805555555556,5.53,1.34
3181,08 09 23.1,+42 25 50,122.34625,42.43055555555555,6.27,1.27
3182,08 12 48.8,+68 28 27,123.20333333333332,68.47416666666666,5.32,1.04
3183,08 07 18.0,-20 33 17,121.82500000000002,-20.554722222222225,5.38,0.1
3184,08 08 42.4,+13 38 27,122.17666666666668,13.640833333333333,6.27,0.43
3185,08 07 32.6,-24 18 15,121.88583333333334,-24.304166666666667,2.81,0.43
3186,08 04 42.9,-62 50 10,121.17875,-62.836111111111116,6.3,-0.1
3187,08 06 40.4,-45 15 59,121.66833333333334,-45.26638888888889,5.05,1.5
3188,08 08 35.6,-02 59 02,122.14833333333334,-2.983888888888889,4.34,0.97
3189,08 08 56.9,-11 20 23,122.23708333333333,-11.339722222222223,6.32,0.01
3190,08 08 43.5,-20 21 47,122.18124999999999,-20.363055555555558,6.36,0.16
3191,08 10 27.2,+25 30 26,122.61333333333332,25.50722222222222,5.73,0.81
3192,08 09 01.6,-19 14 42,122.25666666666666,-19.245,4.4,-0.15
3193,08 11 21.6,+38 43 53,122.84,38.731388888888894,6.58,0.59
3194,08 09 28.5,-16 14 56,122.36875,-16.24888888888889,5.68,-0.17
3195,08 08 37.6,-37 40 53,122.15666666666665,-37.68138888888889,6.37,-0.04
3196,08 09 06.7,-30 19 21,122.27791666666667,-30.322499999999998,6.65,1.4
3197,08 24 32.9,+82 25 51,126.13708333333335,82.43083333333334,6.32,0.01
3198,08 10 58.8,+14 37 46,122.745,14.629444444444445,6.23,0.02
3199,08 09 10.2,-35 27 18,122.2925,-35.455000000000005,6.2,0.89
3200,08 13 50.2,+56 27 08,123.45916666666666,56.452222222222225,5.85,1.01
3201,08 11 16.6,+09 49 16,122.81916666666666,9.821111111111112,6.07,-0.1
3202,08 10 39.8,-13 47 57,122.66583333333332,-13.799166666666666,5.54,0.49
3203,08 09 09.6,-48 41 04,122.29,-48.68444444444444,5.7,-0.12
3204,08 09 35.9,-44 07 22,122.39958333333334,-44.12277777777778,5.21,-0.19
3205,08 09 47.7,-42 38 26,122.44874999999999,-42.64055555555556,6.26,-0.04
3206,08 09 29.3,-47 20 45,122.37208333333334,-47.34583333333334,4.27,-0.23
3207,08 09 32.0,-47 20 12,122.38333333333333,-47.336666666666666,1.78,-0.22
3208,08 12 12.7,+17 38 52,123.05291666666666,17.647777777777776,5.63,0.54
3209,08 12 12.7,+17 38 52,123.05291666666666,17.647777777777776,6.02,0.54
3210,08 12 13.3,+17 38 52,123.05541666666667,17.647777777777776,6.2,0.6
3211,08 11 16.3,-12 55 37,122.81791666666666,-12.926944444444445,4.72,0.95
3212,08 11 33.0,-07 46 21,122.88750000000002,-7.7725,5.36,0.89
3213,08 09 43.2,-47 56 15,122.43,-47.9375,5.23,-0.21
3214,08 12 22.1,+14 00 14,123.09208333333333,14.00388888888889,6.54,
3215,08 13 08.9,+29 39 24,123.28708333333333,29.656666666666666,5.64,-0.07
3216,08 19 32.2,+75 45 25,124.88416666666667,75.75694444444444,5.54,0.9
3217,08 08 24.5,-63 48 04,122.10208333333333,-63.801111111111105,6.28,-0.06
3218,08 09 33.6,-56 05 08,122.39000000000001,-56.08555555555556,5.66,0.21
3219,08 11 01.6,-37 17 32,122.75666666666666,-37.29222222222222,6.44,-0.01
3220,08 09 00.7,-61 18 09,122.25291666666666,-61.302499999999995,4.76,0.43
3221,08 15 50.5,+60 22 50,123.96041666666667,60.38055555555555,6.45,0.2
3222,08 12 59.8,+16 30 51,123.24916666666665,16.514166666666668,6.01,0.89
3223,08 07 55.8,-68 37 02,121.9825,-68.61722222222221,4.35,-0.11
3224,08 13 41.7,+23 08 16,123.42375000000001,23.137777777777778,6.56,0.11
3225,08 11 21.5,-39 37 07,122.83958333333334,-39.618611111111115,4.45,1.62
3226,08 11 25.9,-42 59 14,122.85791666666667,-42.98722222222222,4.75,0.18
3227,08 11 11.1,-48 27 43,122.79624999999999,-48.46194444444445,5.82,-0.15
3228,08 14 11.1,+17 40 33,123.54624999999997,17.675833333333333,6.47,0.3
3229,08 13 20.0,-15 47 18,123.33333333333334,-15.788333333333334,4.99,1.07
3230,08 12 46.0,-29 54 39,123.19166666666666,-29.910833333333333,6.52,0.06
3231,08 14 21.0,+13 02 54,123.58749999999999,13.048333333333334,6.38,
3232,08 12 00.0,-46 38 39,122.99999999999999,-46.64416666666666,5.76,0.59
3233,08 12 51.5,-37 55 28,123.21458333333332,-37.92444444444444,6.43,0.1
3234,08 12 30.9,-46 15 51,123.12875,-46.26416666666667,6.03,-0.11
3235,08 17 50.4,+59 34 16,124.46,59.571111111111115,5.64,0.16
3236,08 20 40.3,+72 24 26,125.16791666666666,72.40722222222223,5.98,1.54
3237,08 13 29.6,-35 53 59,123.37333333333335,-35.89972222222222,4.78,-0.11
3238,08 13 41.1,-33 34 09,123.42125000000001,-33.56916666666667,6.37,1.14
3239,08 14 11.0,-32 08 27,123.54583333333332,-32.14083333333333,6.06,-0.16
3240,08 13 58.4,-36 19 21,123.49333333333333,-36.322500000000005,5.08,-0.19
3241,08 13 58.8,-36 20 28,123.495,-36.34111111111111,6.11,-0.18
3242,08 14 13.2,-35 29 26,123.55499999999998,-35.49055555555556,5.78,1.02
3243,08 14 02.9,-40 20 53,123.51208333333331,-40.34805555555556,4.44,1.17
3244,08 13 36.2,-46 59 31,123.40083333333332,-46.99194444444444,5.13,-0.14
3245,08 19 17.3,+62 30 26,124.82208333333334,62.507222222222225,5.71,0.89
3246,08 18 15.8,+54 08 37,124.56583333333333,54.14361111111111,6.27,1.54
3247,08 13 34.1,-50 11 46,123.39208333333333,-50.19611111111111,5.51,1.61
3248,08 16 33.9,+11 43 35,124.14125000000001,11.72638888888889,7.13,1.56
3249,08 16 30.9,+09 11 08,124.12875000000003,9.185555555555556,3.52,1.48
3250,08 14 23.9,-45 50 04,123.59958333333331,-45.83444444444444,5.83,-0.2
3251,08 15 52.5,-30 55 33,123.96874999999999,-30.925833333333333,6.21,0.78
3252,08 17 31.7,+08 51 58,124.38208333333334,8.866111111111111,6.29,0.98
3253,08 15 58.9,-35 54 10,123.99541666666667,-35.90277777777778,6.16,1.55
3254,08 20 26.1,+57 44 36,125.10875000000001,57.74333333333333,5.89,0.39
3255,08 16 54.2,-21 19 13,124.22583333333334,-21.32027777777778,6.6,0.02
3256,08 15 23.3,-50 26 58,123.84708333333333,-50.44944444444444,6.44,1.49
3257,08 17 23.1,-16 17 06,124.34625,-16.285,6.16,0.01
3258,08 20 29.1,+53 34 28,125.12125,53.574444444444445,6.49,0.28
3259,08 18 23.9,-12 37 55,124.59958333333334,-12.631944444444445,5.98,0.76
3260,08 15 15.9,-62 54 57,123.81624999999998,-62.91583333333333,5.16,0.09
3261,08 17 58.3,-30 00 12,124.49291666666666,-30.003333333333334,6.45,1.04
3262,08 20 03.9,+27 13 04,125.01625000000001,27.217777777777776,5.14,0.47
3263,08 22 44.1,+60 37 52,125.68375,60.63111111111111,6.41,0.97
3264,08 20 21.0,+20 44 52,125.0875,20.747777777777777,5.83,1.13
3265,08 19 15.1,-10 09 57,124.81291666666665,-10.165833333333333,6.32,0.33
3266,08 18 17.4,-35 27 06,124.57250000000002,-35.45166666666667,5.58,1.24
3267,08 18 12.6,-37 22 27,124.55250000000002,-37.37416666666667,6.7,0.23
3268,08 20 32.1,+24 01 20,125.13374999999999,24.022222222222222,5.98,-0.03
3269,08 19 49.9,+03 56 52,124.95791666666668,3.947777777777778,6.05,0.97
3270,08 18 33.3,-36 39 34,124.63875,-36.659444444444446,4.45,0.22
3271,08 20 13.1,-00 54 34,125.05458333333334,-0.9094444444444445,6.18,0.6
3272,08 20 17.1,-05 19 45,125.07125,-5.329166666666667,6.13,1.33
3273,08 19 29.4,-34 35 25,124.87249999999999,-34.59027777777778,6.43,-0.08
3274,08 17 55.8,-59 10 01,124.48249999999999,-59.16694444444444,6.42,0.39
3275,08 22 50.1,+43 11 17,125.70875000000001,43.18805555555555,4.25,1.55
3276,08 20 27.4,-22 55 29,125.11416666666666,-22.924722222222222,6.13,1.04
3277,08 23 48.5,+53 13 11,125.95208333333333,53.219722222222224,5.51,0.11
3278,08 21 20.2,-01 36 08,125.33416666666666,-1.6022222222222222,6.5,0.02
3279,08 21 21.2,-20 04 45,125.33833333333332,-20.079166666666666,5.58,0.77
3280,08 18 18.9,-65 36 48,124.57875000000001,-65.61333333333333,5.07,1.15
3281,08 21 54.6,-17 35 11,125.4775,-17.586388888888887,5.75,1.05
3282,08 21 23.0,-33 03 16,125.34583333333333,-33.05444444444444,4.83,1.45
3283,08 21 21.0,-36 29 04,125.33749999999999,-36.48444444444444,5.2,-0.19
3284,08 23 21.8,+18 19 56,125.84083333333332,18.33222222222222,5.95,0.17
3285,08 22 30.2,-06 10 45,125.62583333333335,-6.179166666666667,6.15,0.22
3286,08 21 24.2,-39 37 15,125.35083333333334,-39.62083333333334,6.16,0.17
3287,08 24 42.8,+42 00 18,126.17833333333334,42.005,6.02,1.59
3288,08 22 54.0,-07 32 36,125.72500000000002,-7.543333333333333,5.96,1.67
3289,08 22 46.8,-13 03 17,125.69500000000001,-13.054722222222223,6.11,1.0
3290,08 23 55.2,+10 37 55,125.97999999999998,10.631944444444445,6.08,1.49
3291,08 22 49.9,-26 20 53,125.70791666666668,-26.348055555555554,5.9,0.37
3292,08 25 04.9,+35 00 41,126.27041666666665,35.01138888888889,6.06,1.27
3293,08 21 12.0,-57 58 23,125.3,-57.973055555555554,5.97,-0.09
3294,08 22 31.6,-48 29 25,125.63166666666669,-48.49027777777778,4.82,-0.15
3295,08 24 36.4,-04 43 01,126.15166666666669,-4.716944444444445,6.01,0.46
3296,08 23 17.2,-38 17 09,125.82166666666664,-38.28583333333333,6.32,1.63
3297,08 24 35.0,-03 45 04,126.14583333333334,-3.7511111111111113,5.61,0.46
3298,08 21 07.7,-64 06 22,125.28208333333332,-64.1061111111111,6.12,0.93
3299,08 25 49.9,+17 02 46,126.45791666666666,17.046111111111113,6.14,0.41
3300,08 22 55.2,-52 07 26,125.72999999999999,-52.12388888888889,5.85,0.01
3301,08 19 49.0,-71 30 54,124.95416666666665,-71.515,5.37,-0.06
3302,08 20 00.7,-71 30 19,125.00291666666668,-71.50527777777778,5.65,-0.1
3303,08 29 46.2,+67 17 51,127.44249999999998,67.2975,5.88,0.97
3304,08 26 27.7,+27 53 37,126.61541666666668,27.89361111111111,5.57,1.4
3305,08 25 35.5,+02 06 08,126.39791666666665,2.102222222222222,5.73,1.53
3306,08 25 54.8,+07 33 52,126.47833333333332,7.564444444444444,5.13,0.94
3307,08 22 30.8,-59 30 35,125.62833333333333,-59.50972222222222,1.86,1.28
3308,08 24 55.1,-23 09 13,126.22958333333332,-23.15361111111111,5.68,0.06
3309,08 27 36.8,+45 39 11,126.90333333333331,45.653055555555554,6.32,0.62
3310,08 26 46.8,+26 56 04,126.69500000000001,26.934444444444445,6.32,0.18
3311,08 26 47.0,+26 56 07,126.69583333333333,26.935277777777777,6.3,0.18
3312,08 26 39.8,+24 32 03,126.66583333333334,24.534166666666668,7.02,0.32
3313,08 26 40.1,+24 32 07,126.66708333333334,24.53527777777778,7.81,0.52
3314,08 25 39.6,-03 54 23,126.41499999999998,-3.906388888888889,3.9,-0.02
3315,08 25 03.7,-24 02 46,126.26541666666665,-24.046111111111113,5.28,1.48
3316,08 25 19.1,-21 02 45,126.32958333333332,-21.045833333333334,6.01,0.4
3317,08 25 39.4,-17 26 22,126.41416666666666,-17.439444444444444,6.44,
3318,08 18 31.6,-76 55 11,124.63166666666669,-76.91972222222223,4.07,0.39
3319,08 26 43.9,+12 39 16,126.68291666666667,12.654444444444445,5.5,1.6
3320,08 25 55.6,-14 55 47,126.48166666666665,-14.929722222222221,5.98,0.17
3321,08 26 27.2,-03 59 15,126.61333333333333,-3.9875000000000003,5.59,0.22
3322,08 24 57.2,-42 46 10,126.23833333333333,-42.769444444444446,5.98,-0.17
3323,08 30 15.9,+60 43 05,127.56624999999998,60.71805555555556,3.36,0.84
3324,08 26 41.9,-12 32 04,126.67458333333335,-12.534444444444444,5.54,1.19
3325,08 27 17.2,-06 24 35,126.82166666666664,-6.409722222222222,6.59,0.51
3326,08 25 51.9,-42 09 12,126.46625,-42.15333333333333,5.47,-0.15
3327,08 26 17.6,-39 03 34,126.57333333333334,-39.059444444444445,6.53,-0.09
3328,08 26 18.2,-39 03 37,126.57583333333334,-39.06027777777778,7.25,0.08
3329,08 28 36.8,+24 08 41,127.15333333333332,24.14472222222222,6.1,0.24
3330,08 25 31.0,-51 43 41,126.37916666666666,-51.72805555555556,5.17,-0.16
3331,08 26 50.8,-29 12 55,126.71166666666667,-29.21527777777778,6.73,-0.05
3332,08 32 53.4,+69 19 12,128.2225,69.32,6.31,1.35
3333,08 28 37.3,+14 12 39,127.15541666666667,14.210833333333333,5.95,0.19
3334,08 22 04.4,-73 24 00,125.51833333333333,-73.4,5.29,0.01
3335,08 27 33.3,-20 50 38,126.88874999999999,-20.843888888888888,6.56,0.04
3336,08 27 16.4,-31 40 23,126.81833333333331,-31.673055555555557,6.33,0.9
3337,08 28 29.2,-02 31 02,127.12166666666667,-2.5172222222222222,6.39,0.33
3338,08 28 19.7,-08 48 58,127.08208333333333,-8.816111111111113,6.43,1.2
3339,08 27 53.5,-26 07 57,126.97291666666666,-26.1325,6.62,0.11
3340,08 20 38.5,-77 29 04,125.16041666666668,-77.48444444444445,4.35,1.16
3341,08 26 25.2,-52 48 27,126.605,-52.8075,6.05,0.06
3342,08 28 50.9,-09 44 54,127.21208333333334,-9.748333333333333,6.0,0.42
3343,08 27 59.3,-35 06 50,126.99708333333334,-35.11388888888889,5.75,-0.15
3344,08 28 35.9,-23 04 18,127.14958333333334,-23.071666666666665,6.51,0.05
3345,08 28 53.3,-20 57 01,127.22208333333334,-20.950277777777778,6.67,-0.06
3346,08 25 51.6,-64 36 03,126.46499999999999,-64.60083333333333,5.97,0.96
3347,08 25 44.2,-66 08 13,126.43416666666666,-66.13694444444445,3.77,1.13
3348,08 31 19.9,+37 15 57,127.83291666666668,37.26583333333333,6.18,-0.03
3349,08 27 27.4,-55 00 42,126.86416666666665,-55.01166666666666,6.53,-0.02
3350,08 27 36.5,-53 05 19,126.90208333333332,-53.08861111111111,5.09,0.25
3351,08 32 33.5,+53 06 53,128.13958333333332,53.11472222222223,6.24,1.01
3352,08 36 48.7,+74 43 25,129.20291666666665,74.72361111111111,6.31,
3353,08 29 27.6,-27 19 57,127.365,-27.3325,6.7,-0.13
3354,08 34 36.2,+65 08 42,128.6508333333333,65.14500000000001,5.47,0.18
3355,08 31 30.5,+24 04 52,127.87708333333335,24.08111111111111,5.75,0.28
3356,08 29 07.6,-44 09 38,127.28166666666665,-44.160555555555554,5.79,-0.16
3357,08 31 35.7,+18 05 40,127.89875000000002,18.094444444444445,5.35,1.56
3358,08 29 04.7,-47 55 45,127.26958333333332,-47.92916666666667,5.33,-0.14
3359,08 29 27.6,-44 43 30,127.365,-44.725,4.99,-0.16
3360,08 32 55.0,+38 00 59,128.22916666666666,38.01638888888889,5.9,1.11
3361,08 31 54.6,+09 48 52,127.97750000000002,9.814444444444446,6.83,-0.07
3362,08 30 28.6,-32 09 34,127.61916666666666,-32.159444444444446,5.65,1.49
3363,08 29 45.6,-46 19 55,127.43999999999998,-46.331944444444446,5.99,-0.15
3364,08 30 29.6,-36 43 16,127.62333333333333,-36.721111111111114,6.69,1.95
3365,08 33 21.8,+36 26 11,128.34083333333334,36.436388888888885,6.24,0.36
3366,08 32 42.5,+20 26 28,128.17708333333334,20.441111111111113,5.33,1.25
3367,08 31 30.9,-19 34 39,127.87875000000003,-19.5775,5.42,-0.06
3368,08 29 36.3,-55 11 28,127.40125,-55.191111111111105,6.36,0.8
3369,08 33 00.1,+24 05 05,128.25041666666667,24.084722222222222,6.36,1.02
3370,08 27 16.9,-70 05 36,126.82041666666666,-70.09333333333333,5.53,-0.03
3371,08 30 39.2,-44 44 14,127.66333333333334,-44.73722222222222,6.3,-0.02
3372,08 32 39.9,+10 03 58,128.16625,10.066111111111113,6.46,-0.02
3373,08 31 24.6,-39 03 51,127.8525,-39.064166666666665,6.31,-0.15
3374,08 32 33.3,-15 01 46,128.13875,-15.029444444444445,6.38,0.27
3375,08 31 10.8,-47 52 00,127.79500000000002,-47.86666666666667,6.39,-0.15
3376,08 33 45.1,+13 15 26,128.4379166666667,13.257222222222222,6.28,1.17
3377,08 34 43.8,+36 25 10,128.6825,36.419444444444444,5.78,0.04
3378,08 33 43.5,+04 45 24,128.43125,4.756666666666667,5.87,1.07
3379,08 39 42.6,+73 37 47,129.9275,73.62972222222221,6.15,1.02
3380,08 34 13.3,+08 27 07,128.55541666666667,8.451944444444443,6.03,0.33
3381,08 33 04.8,-24 36 23,128.27,-24.60638888888889,6.19,0.27
3382,08 31 29.6,-54 23 39,127.87333333333335,-54.39416666666666,6.34,1.31
3383,08 34 01.6,-02 09 06,128.50666666666666,-2.1516666666666664,5.81,0.0
3384,08 32 51.5,-31 30 03,128.21458333333334,-31.500833333333333,6.38,0.79
3385,08 32 58.6,-34 38 02,128.24416666666664,-34.63388888888889,6.36,0.95
3386,08 32 04.8,-53 12 44,128.01999999999998,-53.21222222222222,5.69,0.58
3387,08 35 19.4,+19 35 24,128.83083333333335,19.59,6.58,0.68
3388,08 33 19.9,-38 22 16,128.33291666666668,-38.37111111111111,6.49,-0.18
3389,08 33 38.3,-38 50 56,128.40958333333336,-38.848888888888894,5.96,-0.14
3390,08 33 30.4,-46 58 16,128.3766666666667,-46.971111111111114,6.24,1.56
3391,08 39 11.7,+65 01 15,129.79874999999998,65.02083333333333,5.64,0.62
3392,08 35 24.9,+02 44 37,128.85375000000002,2.743611111111111,6.33,1.02
3393,08 24 19.8,-80 54 51,126.0825,-80.91416666666667,5.69,1.02
3394,08 36 07.7,+15 18 49,129.03208333333333,15.313611111111111,6.32,
3395,08 35 51.0,+06 37 12,128.9625,6.62,5.99,0.52
3396,08 35 51.3,+06 37 21,128.96375,6.6225000000000005,7.25,0.71
